"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2"
"theta[58]",0.500444560260466,0.172923102307541,0.371468484129765,-0.0630225601082416,0.228862656314407,0.387378869704185,0.69526436294771,1.27391396417898,4.61464089431242,1.69814349598516,0.67503666204561,0.399914779976089,0.0437806891111115,0.355984102908112,0.602597824344239,1.05972809583043,1.3430845815932,0.325852458475321,0.234857691550269,-0.0768244954744669,0.166998690421263,0.287008322171903,0.476394573923101,0.842585556622923
"theta[59]",0.706073947501386,0.590174565658831,0.758882250559803,-0.48730984642957,0.215017440946272,0.557091269536648,1.4023201280668,2.07706426518187,1.65343761099301,2.91080929353038,1.26874957357249,0.592197357147414,0.26666698380829,0.739565405464141,1.40402039938844,1.79364265882137,2.18161013109247,0.143398321430277,0.409684936817386,-0.540887210708999,-0.240658637798149,0.235697861411072,0.494583507491401,0.776517302729935
"theta[60]",-1.47157066564225,0.360855547637227,0.61609757157267,-2.79517945933876,-1.79264248499225,-1.38214987747377,-1.0591805167349,-0.322908920501834,2.91495746052017,1.82722889553451,-1.11395225205859,0.372672203884709,-1.75360544256706,-1.34415539198052,-1.14448967513573,-0.990560486452627,-0.267222524541624,-1.82918907922591,0.60382938207371,-2.8625969700699,-2.41240578450322,-1.77363017911434,-1.42854416154044,-0.765439427118011
"theta[61]",-0.373423213305106,0.232144679080701,0.417264699742335,-1.08391024375377,-0.669668370546608,-0.411761076689062,-0.0998806896451717,0.434896997172356,3.23076837490383,1.77590736064558,-0.144018396201124,0.376193888640456,-0.779587491575003,-0.467314678115056,-0.252756395557919,0.267408585366622,0.452438225184465,-0.602828030409088,0.318611994196259,-1.13447280093796,-0.853512777277892,-0.639953606052003,-0.344686553707368,-0.031711744986406
"theta[62]",0.261156732014451,0.170567804787388,0.416381005162379,-0.473271388466868,-0.0662681978267013,0.35873857944581,0.516446481210387,1.19664074733512,5.95919639169152,1.21175308527717,0.453713598884292,0.166007655985144,0.140914700366494,0.352031236324406,0.466065556920255,0.547762269233076,0.760362014962288,0.0685998651446106,0.495106820070771,-0.580719213578458,-0.334730984668996,-0.0663371716099921,0.372229812162252,1.35430274810345
"theta[63]",0.128685689728393,1.60745504734679,1.6474120829736,-1.99108250786998,-1.49278053601289,0.199348610489702,1.72315355301701,2.45268807222428,1.05033254054889,4.68813853333763,-1.4618551109365,0.416503478301105,-2.07178020100819,-1.777190404887,-1.49287588256087,-1.38064495135417,-0.516959911328725,1.71922649039328,0.438713911485543,0.873269034633363,1.38191967088303,1.72339902558976,2.03272209583002,2.52038872609853
"theta[64]",0.00966977922945968,0.0792241983223061,0.40368833035752,-0.621881075370569,-0.270690402867017,-0.0497270044148214,0.233652406454283,0.965108220778772,25.9643039160909,1.07197678701116,-0.00777147909966492,0.255739037952373,-0.394226397673886,-0.23089137125167,-0.0353770593301693,0.211966546237601,0.524683605967413,0.0271110375585843,0.509980591795557,-0.688326328019147,-0.35975442900385,-0.0968731482954957,0.355873112317415,1.12154374134272
"theta[65]",0.306778338690792,0.0851275766708646,0.270330125163622,-0.159635789173006,0.100610513845959,0.2972598973164,0.483900271059837,0.845120571929513,10.0843602065575,1.05811986152729,0.298852488186853,0.289983882858222,-0.198332695771604,0.0495013310195513,0.294913742713113,0.484415364705745,0.861525790290286,0.314704189194731,0.249025075797859,-0.0772442758850986,0.123429129638646,0.297568850250375,0.481452803581516,0.803808988757761
"theta[66]",0.243452981437165,1.53510006662075,1.56895670853139,-1.89041706872992,-1.2214085639205,-0.131962988907503,1.80404157672534,2.52195727161051,1.04459643626268,4.97381122190917,-1.27407418169586,0.281816238374898,-1.99508891360999,-1.42023710133192,-1.22233125176175,-1.07539475368474,-0.830730342202276,1.76098014457019,0.485701795404806,0.671882403225752,1.41105327624557,1.80416067979122,2.05695856219895,2.66386518619895
"theta[67]",0.518258771953495,0.223164001898511,0.372974408194128,-0.16104517084921,0.216328148248947,0.623217980309684,0.754170856764585,1.12391311688013,2.79324985835204,1.94912624013431,0.735404884023987,0.229480881346341,0.21309616995835,0.605932705266825,0.712824495019975,0.88859215202612,1.16916666565512,0.301112659883003,0.362351107833893,-0.20095241189708,-0.0446506785923759,0.239011904858697,0.668305855104916,0.966428550170311
"theta[68]",0.420949392812685,0.285870394663106,0.350576496681932,-0.274593614233755,0.18001822851004,0.45118027900509,0.707170561483562,1.11300091340386,1.50392864430577,1.75828565705357,0.687150112907572,0.211116546176011,0.254073693785728,0.532829902948059,0.706823235730204,0.802061706971902,1.15408995220332,0.154748672717797,0.243912026388312,-0.296788592358712,-0.0491710574719526,0.1799524228694,0.34369231405378,0.625939182798671
"theta[69]",-1.5486871382199,0.292565255577702,0.529329669179483,-2.74945025912734,-1.82187834669693,-1.36882257030512,-1.15654462718842,-0.901005273790399,3.27345953113932,1.27945981719415,-1.25612075857575,0.258199317780907,-1.87604644177864,-1.29348058914958,-1.18268207900413,-1.10964380595156,-0.917239967315352,-1.84125351786405,0.568006906193173,-3.07318294659402,-2.28511376182288,-1.71648269161365,-1.45707692996343,-0.882561082132694
"theta[70]",-1.54620092894512,0.0709618419277135,0.368479353426441,-2.32197325676595,-1.78307691067575,-1.50540756838767,-1.288637969099,-0.812552186438117,26.9635181543094,1.08358379786299,-1.50451639523974,0.240777879756432,-2.05836940637188,-1.64272228736455,-1.47150664204748,-1.32622594637129,-1.15426309152043,-1.5878854626505,0.458516427175877,-2.41397178602006,-1.94216504107876,-1.5942625438991,-1.24360963810004,-0.714025407227138
"theta[71]",0.267623359399232,0.0893383597530873,0.30685041797829,-0.39430437773356,0.0973069327558273,0.322002229520549,0.4973543484172,0.710896877015781,11.7971605325454,1.05694398370703,0.350176122399417,0.193345407691983,-0.0698581727810638,0.232361597857041,0.344801399579774,0.470301236708545,0.701220628492477,0.185070596399048,0.370651590935367,-0.429355755689468,-0.145298892733443,0.231271358903607,0.510710307857444,0.714104552695897
"theta[72]",0.29638484551837,0.314644319471041,0.433911133814161,-0.510476338692945,-0.0180149173602641,0.298913421175282,0.596553556055859,1.08720627112694,1.90178666063254,1.52204744055331,0.600541051152844,0.306180664910412,0.0185637601968502,0.370763615263987,0.564298136246729,0.868123695927929,1.13655187539214,-0.00777136011610466,0.312717779821057,-0.650550596539778,-0.224546087643731,-0.00289678835734456,0.221674791660791,0.607600649429473
"theta[73]",0.0264388212156256,0.0866842063146623,0.215249938372083,-0.336545912529702,-0.154370195921497,0.00597771804980302,0.170755548067017,0.468394364468659,6.16603687084461,1.43289692553614,-0.0458037172218278,0.193056455765495,-0.353327129004199,-0.183710633111448,-0.104603907157965,0.0864921425475105,0.392577954075954,0.0986813596530789,0.212113739780359,-0.317923667355722,-0.0404577047033919,0.0890130460242179,0.246631347063332,0.537480905733783
"theta[74]",-0.0233828881302224,0.138305522889484,0.53170108912675,-0.817316351483982,-0.455616501208235,-0.0631880966372826,0.3203493707869,1.06150324387356,14.7793744980864,1.08315125615549,-0.0753991749277043,0.366765447116219,-0.778422742792848,-0.344777880558922,0.032010047308646,0.24139434796094,0.413181846517824,0.0286333986672594,0.652503936544919,-0.910591242953802,-0.517394631450648,-0.155114598324063,0.599611256577084,1.30638092040263
"theta[75]",0.476177459271224,0.444312007926061,0.520293336884643,-0.621435882096769,0.138273795191686,0.50507243792602,0.906105644628357,1.33024663403781,1.37126195576568,2.52893502385958,0.897797157414477,0.268889471007686,0.403612133516314,0.700528214652585,0.906357176246546,1.10104548860506,1.3652204410058,0.0545577611279711,0.336893928974829,-0.662004675945495,-0.109583755001452,0.137977236480248,0.259172274862625,0.573163165022282
"theta[76]",-0.258192611391121,2.00541934553416,2.04369250533187,-3.02176231726137,-2.12710128649242,-0.422458367632085,1.68041633842394,2.35878086172064,1.03853396442975,6.40871031255564,-2.24544406934023,0.521429400111384,-3.13067594084711,-2.81535595338411,-2.12712024797461,-1.85297583543402,-1.42601089013863,1.72905884655799,0.423565102571188,0.890717422318338,1.45071683276783,1.6807351629756,2.08838507420591,2.41866252920159
"theta[77]",0.343080827168104,0.077976412607961,0.252528114987096,-0.145266241320904,0.185668194216745,0.325140280129284,0.512632863007659,0.869079719888095,10.4880070746827,1.29029048815388,0.405260727400572,0.184167002293796,0.0120194610263502,0.263217528085244,0.437292710258347,0.533429494116829,0.721207612324831,0.280900926935636,0.293166892504739,-0.179358242980149,0.0835304402636699,0.245680776508658,0.433711570446544,0.900320799777935
"theta[78]",0.395102436577895,0.336206993500846,0.470280454618604,-0.303649015475944,0.0227581637116014,0.379083042898101,0.59693381736536,1.50294945896257,1.95659244679245,1.74657335849956,0.707502198843114,0.390585174926943,0.275503110581474,0.414259721157002,0.546157723633317,1.01556781918698,1.57703293279342,0.0827026743126763,0.307586431233037,-0.324730345276392,-0.161997446017685,0.0226395730884849,0.288256460360669,0.893273379026459
"theta[79]",0.374868155743435,0.0923743182860904,0.462240187826891,-0.51544448421847,0.0196080300481869,0.471062149977989,0.70287459202871,1.13085458408514,25.0399183974905,1.08500934709342,0.323018145144927,0.303073032401729,-0.395537216490072,0.226546492186798,0.436015498649041,0.519141621817619,0.715297493028991,0.426718166341942,0.574726343539997,-0.591833410201899,-0.138213610001837,0.66620920983292,0.902485044806175,1.23087945955915
"theta[80]",0.25669692993787,0.0779464202084379,0.284834275367497,-0.35406266287663,0.0792756665067924,0.284639007499452,0.481431733232025,0.748051531621498,13.3534089178843,1.1859827404266,0.194894465209105,0.284197866740967,-0.447878180764862,0.0382162096654018,0.231989195380782,0.395250899535868,0.63762005094694,0.318499394666635,0.27189552614048,-0.281586608179025,0.111219981854436,0.340380447645303,0.5155724397185,0.840798918949022
"theta[81]",0.506057319006404,0.753250887153204,0.781409826802556,-0.571521766380043,-0.273902985944049,0.541004700060813,1.19891944849583,1.66589466679606,1.07616393417419,4.11526185504913,-0.233845908587373,0.246405191046654,-0.599896521250687,-0.423973265885054,-0.274010695747243,-0.0780833485492924,0.283798893409329,1.24596054660018,0.255124963915825,0.793306786759925,1.04707629480921,1.19949848940731,1.48204935503496,1.75550056991562
"theta[82]",-1.45660238369105,0.0954875641784916,0.384897459510331,-2.30729115540534,-1.68220678894129,-1.4277624252021,-1.17496209513905,-0.675716674691594,16.247870886064,1.05596711950003,-1.43654525212238,0.244859114610044,-1.88895563768615,-1.60134833709792,-1.42369331168241,-1.25865001486385,-1.04191583643981,-1.47665951525972,0.485467851232318,-2.40469964317406,-1.79950783894921,-1.4383800360488,-1.11162829283539,-0.610277273446848
"theta[83]",-0.239045407084278,0.108276238064637,0.275457535135585,-0.818364038501002,-0.440814933026542,-0.237462099803706,-0.0230547316668044,0.231431699374345,6.47206689382837,1.51748702617312,-0.148050303910353,0.260531675804804,-0.542392059063729,-0.403769675502295,-0.0844880635526945,0.0687467995119663,0.267064965630559,-0.330040510258203,0.259569088369725,-0.930334515135189,-0.503890206688593,-0.304082381733955,-0.12878674070016,0.122427997284341
"theta[84]",0.277446784524803,0.0709380444195144,0.315059347326804,-0.264644231141544,0.0172616872084677,0.270785872197301,0.539007083505755,0.801699348926569,19.7254224999529,1.04617389570601,0.277970461083701,0.316069380184377,-0.278777236642277,0.021393942365008,0.282097045839344,0.529783104495585,0.796668288186423,0.276923107965906,0.314203348671906,-0.255799002011292,0.00942678373431463,0.266039500249973,0.548001593339705,0.802597579083765
"theta[85]",-1.77223720593044,0.388790835774438,0.692179839845818,-3.42223525914594,-2.16472565644523,-1.56744664641601,-1.22588330685044,-0.884903659259498,3.16961017933453,1.32514704642339,-1.36690746569277,0.308021456031685,-2.10385078864148,-1.52095479209375,-1.2806048031945,-1.12709371653949,-0.9793265588241,-2.17756694616811,0.731378784606901,-3.553557146244,-2.79779651110563,-2.1393098649224,-1.59726458259474,-0.782486832530634
"theta[86]",0.22070208805859,1.17033502689247,1.21054475037447,-1.49301747247892,-0.976411593943606,0.313985149784528,1.32460823589291,2.10573510230749,1.06989532785202,3.65707382521441,-0.928626922979811,0.373936235706583,-1.58972851743499,-1.17078436378472,-0.97641986093823,-0.693734326861711,-0.198371131753166,1.37003109909699,0.384599599951605,0.722468261844173,1.09629663441346,1.32504723993637,1.61178460532789,2.29972118282644
"theta[87]",0.824937009767302,0.595487786700977,0.669585024554413,-0.0108714073152078,0.236957794822246,0.676562576817606,1.59284919988744,1.97583148483981,1.26434544033285,2.25431218834617,1.40628469215684,0.44414345594526,0.705264163524903,0.973467199773546,1.59378048028378,1.78894698550816,2.00711972749529,0.243589327377762,0.15253436056244,-0.0342727400427027,0.146062883187261,0.236827537752052,0.335941698727143,0.564628366056981
"theta[88]",-1.3976252180837,0.20342307079088,0.433996974900539,-2.36319431672471,-1.63993470493484,-1.38269966214237,-1.10828071964131,-0.638449975345209,4.55169331923478,1.22272718915831,-1.19699191087961,0.314079857391715,-1.74160896676705,-1.40317020136958,-1.22670121107355,-1.03372185694416,-0.589836931980382,-1.59825852528779,0.444590932866741,-2.42946147646956,-1.91129428745627,-1.59724726477895,-1.32100382440966,-0.765133946055014
"theta[89]",0.0173317853655223,1.58188980190366,1.61270812472235,-2.02410072235796,-1.48280341978636,-0.269541994390689,1.48445708902691,2.4318580974057,1.03934347833189,5.30443759098543,-1.55009192648813,0.230638338919615,-2.0886313996772,-1.65192510792361,-1.48283926335546,-1.40367813981331,-1.21055029910681,1.58475549721918,0.482194608988903,0.824379638321792,1.20057110702599,1.48474739982359,1.98188884805471,2.56579803117746
"theta[90]",0.363180598080432,0.205618481743714,0.330587103479326,-0.305892748444025,0.148367693080505,0.335289275147652,0.649243049861923,0.946590368932606,2.58492245072817,1.94022657077972,0.561012429023891,0.286306304091624,0.0593251566173415,0.26489315363525,0.649293729158204,0.813416033959942,0.968975811844805,0.165348767136972,0.241579269707772,-0.343801866768335,0.0165612973602306,0.222870871930514,0.355350102397137,0.525212916004494
"theta[91]",0.309976590939414,0.416134263987011,0.466016844639318,-0.281799224309093,-0.088919564391615,0.12672347959765,0.6452510783067,1.20150583330078,1.25411186556179,2.44200410831044,0.713298395965145,0.312255753999133,0.19436235577228,0.483098552885975,0.645480360373331,0.951088009095852,1.2774964565152,-0.093345214086317,0.106745082885892,-0.306508146126932,-0.162186546186337,-0.088919564391615,-0.0122788084950293,0.116211902159155
"theta[92]",0.445598102580558,0.146486144193211,0.324001329464843,-0.192197977269863,0.211020765987315,0.450670058342169,0.692516954047628,1.0520324948809,4.89215816150056,1.32924832780771,0.600098272430393,0.220896777692624,0.260197409972146,0.433858344917667,0.576801850072767,0.777016091001119,1.04263201129617,0.291097932730723,0.336860542625297,-0.227025768371781,0.0484495802699375,0.216017171733622,0.493376521535365,1.07136470906047
"theta[93]",-0.206529167773986,0.184875609223487,0.535726955406216,-1.20440250442774,-0.552077293970252,-0.321574351544563,0.0442166537946657,0.983770337986714,8.39706975867527,1.42878875447033,-0.108852095257306,0.375984523613135,-0.591817003976673,-0.422384962567509,-0.205369140212183,0.170426205551225,0.646207354966595,-0.304206240290666,0.643295381959075,-1.23608491330844,-0.699736691973841,-0.487067282844145,-0.173951698655393,1.06193508868831
"theta[94]",0.581787232767791,0.351124789278612,0.378219776678318,0.0019080459176885,0.248847831800438,0.492818679387293,0.920692543586843,1.21075237179304,1.16028715547283,3.35571179677104,0.923423955581751,0.169362006405644,0.526600105991114,0.836482137037492,0.920693261342126,1.02268766352557,1.24994384731095,0.240150509953831,0.154580520779528,-0.0253212974073588,0.099432168434436,0.248768504894039,0.378108348864544,0.481695828084093
"theta[95]",-0.915786162488546,0.296126135959392,0.41433551801515,-1.62789379471219,-1.27963063939263,-0.849903962604381,-0.624623879325962,-0.222437842728303,1.95772122017379,1.52234347770541,-1.19811863643259,0.334175182379023,-1.69583446420642,-1.48131849907291,-1.26517936326302,-0.93096106468717,-0.611772233579852,-0.633453688544501,0.268819273315209,-1.1089751952832,-0.808118854435958,-0.659337154856665,-0.404847917440454,-0.178360535752188
"theta[96]",-0.607824454167007,0.164583304756522,0.407415126597089,-1.52705241363273,-0.860800363472967,-0.577422871800455,-0.338845018101562,0.0363206706459456,6.12777403494493,1.18645565852394,-0.422986330502261,0.336215721460546,-1.00786181926641,-0.674635897316028,-0.418714982769547,-0.126276874451987,0.176087181576427,-0.792662577831754,0.388201816146236,-1.59455250199643,-1.04694542762177,-0.705818425413927,-0.491868991349287,-0.209226074317701
"theta[97]",0.200713167109809,0.225809254864891,0.294945504567321,-0.19006535713361,-0.0316277963774385,0.122785701462543,0.41137546909943,0.926377025248759,1.70608273134768,1.68026903131497,-0.0071514203525882,0.129597771385017,-0.218837786276382,-0.104766107296872,-0.0170710407318188,0.0625152075173638,0.290540223868145,0.408577754572206,0.266036320066325,-0.102336155684446,0.251031033535705,0.411166678102825,0.568673428076397,1.05135906187671
"theta[98]",-0.937600738804048,0.0860381023692557,0.318320899064778,-1.42374901983116,-1.17013854446344,-1.00747757926357,-0.702996067368818,-0.230354942674076,13.6882730313601,1.06763871695612,-1.0122838474929,0.285146988254679,-1.43062447116092,-1.23802312261113,-1.07040043008979,-0.833633122597673,-0.361827600448695,-0.862917630115193,0.332088413724267,-1.38977488118189,-1.11187915107108,-0.974434928418596,-0.623634738223729,-0.219102700428557
"theta[99]",0.471401197467636,0.197991998097537,0.360026779070361,-0.225215764467127,0.228563954196301,0.45851865950727,0.77092826454647,1.09301603803608,3.30654420618237,1.41385004627469,0.669261924560848,0.296004767381426,0.0357952406846685,0.500274823654918,0.638492849812678,0.948725911951849,1.13461021948305,0.273540470374423,0.30557057981951,-0.250176421838038,0.0751462271727447,0.265196843145795,0.440059163892148,0.893339963557658
"theta[100]",-1.29927798759556,0.0767185861581149,0.355587410867064,-2.05085318681184,-1.52484418048862,-1.27674617880811,-1.05058070663305,-0.709299854500873,21.4828339948908,1.08743403517717,-1.23101323779972,0.252586515380328,-1.68706576186662,-1.38876653558768,-1.25042268278537,-1.07408981880961,-0.733769242538608,-1.3675427373914,0.424124926344894,-2.17052452167789,-1.72366022406244,-1.32601679211319,-1.01360392141923,-0.6271443424599
"theta[101]",0.445327198492851,1.24945786262708,1.28692121498074,-1.19683304003806,-0.808840841281327,0.162690248392285,1.57405319106787,2.83577658344151,1.06086639364116,4.16523524590395,-0.783689681915304,0.281311944453002,-1.25303454134682,-1.02831409713517,-0.80896430654654,-0.494089105186211,-0.363181415347117,1.67434407890101,0.459200247659638,1.01223430008113,1.3938837948568,1.57415747435111,1.85981548404786,2.95699596500921
"theta[102]",-1.38483117506952,0.109637249870715,0.489345392142593,-2.57997228576375,-1.594483174337,-1.39789509178071,-1.09847076357278,-0.460743091572352,19.921165338694,1.05749951859527,-1.31963206159866,0.337468438418595,-1.91096813149219,-1.53254279600087,-1.41660427350259,-1.13339126508919,-0.562933423282832,-1.45003028854038,0.597295754338827,-2.69202913378304,-1.78157445139515,-1.3630698135025,-1.07688910611968,-0.305212423517503
"theta[103]",0.231440964503664,0.0598093941707139,0.188501516266594,-0.111544480062242,0.108134336421228,0.223568979644062,0.365733215144326,0.639400278045163,9.93323909652907,1.14240606529319,0.156130794407491,0.133797645958596,-0.116732684318665,0.0872713198485903,0.191487533862361,0.244719042258049,0.384572084509608,0.306751134599836,0.204560024339327,-0.0581136100950952,0.137191247069567,0.338688888263982,0.451662662905499,0.664364354922642
"theta[104]",-1.26771116889595,0.395170599623871,0.60339856756579,-2.88775251068987,-1.5936076855464,-1.20092605096878,-0.83466752227092,-0.28046816421687,2.33152081903063,1.46196859674786,-0.87466462635409,0.302935470728712,-1.38319640086885,-1.10375967661964,-0.909026536831032,-0.641052741995596,-0.256568559018644,-1.66075771143781,0.572270712061184,-2.95692283003903,-1.98951956335847,-1.586810465418,-1.34630073662903,-0.321552399672006
"theta[105]",0.653197929529475,0.0522103065916127,0.172615623302198,0.330270580109969,0.496230725492113,0.66457991997931,0.792930011431032,0.942606516218204,10.9306934467687,1.2002010791561,0.624018662882061,0.175816893396965,0.316136254766541,0.479441908010431,0.642508172428632,0.754063997283517,0.949807712392212,0.68237719617689,0.164334990259866,0.405856408348271,0.56883780022665,0.684034221494531,0.822267056800398,0.936992639606602
"theta[106]",0.697754662402269,0.44370357087701,0.511072258527479,-0.0943375411042892,0.269052905875456,0.620703392251678,1.18398739381236,1.59624769054038,1.3267184466995,2.02663485507702,1.11938520932614,0.332298535116996,0.398845633921589,0.898601945150045,1.18404300023426,1.34635473289457,1.6394800151222,0.276124115478402,0.23733585908208,-0.166439206992635,0.112334842755661,0.271412247517992,0.43812603000929,0.745913201278438
"theta[107]",0.143282785643072,0.0868724860880552,0.268669416125607,-0.43609538601346,0.023095239592542,0.155167724669372,0.320167405207004,0.658731876738198,9.56471343130365,1.20277908673487,0.200142968321485,0.155814475629674,-0.00672589733876307,0.0774508942196225,0.169312852538493,0.292970600505718,0.662799175135958,0.0864226029646585,0.337176484404894,-0.486631557505924,-0.222515303768796,0.072153124698819,0.381624125331308,0.655260049486597
"theta[108]",0.41027254716821,0.0677585886536441,0.298485876011386,-0.161393591958393,0.141206216946303,0.449550141633347,0.647242314320136,0.939970128389382,19.4052332975222,1.21287427120833,0.398981200266091,0.212672307243808,-0.00917850316300635,0.274136286710185,0.447527595995187,0.536439285118401,0.747056019583882,0.421563894070328,0.364406455507229,-0.211805295270035,0.088009254515341,0.461772584532873,0.746052061487911,0.971264855804241
"theta[109]",-0.897888830609326,0.0583838987816114,0.274456715065956,-1.44424964343273,-1.07976011288781,-0.901381242519415,-0.700822637472698,-0.396531095623973,22.0984358953675,1.0225850407955,-0.892500980356711,0.283671512920139,-1.52284386989242,-1.0660888574774,-0.886993144257446,-0.680220434158044,-0.414970495806978,-0.903276680861941,0.264954214083979,-1.32491057869715,-1.09088753888107,-0.922418171108354,-0.727927107322018,-0.370663405364764
"theta[110]",0.155700056204651,0.121985795953594,0.422852883912791,-0.582760869329728,-0.1349445081505,0.137525521869599,0.449961401604845,1.11632518924343,12.016004026035,1.48033349497524,0.151746186361812,0.251628307442008,-0.380098439485457,-0.0286855385900298,0.14511398973573,0.361830368112418,0.570898602907198,0.15965392604749,0.542623261420517,-0.660062898961586,-0.345638520247537,0.0966691116238968,0.607645375438914,1.2098047657849
"theta[111]",-1.5467765703194,0.158025958510149,0.546797831489825,-2.73293978678816,-1.91876467874122,-1.4800741649708,-1.16339467434962,-0.637122693842852,11.9728268179086,1.2065255988245,-1.62556473174464,0.395899817610447,-2.22155982310118,-1.94917751187792,-1.65012136888821,-1.42216139348267,-0.837224982315634,-1.46798840889415,0.655065479381842,-2.86106303761809,-1.78576547986823,-1.29035710655787,-1.0069084526232,-0.540780160294157
"theta[112]",-0.367725145370413,0.268780615639652,0.603275012952085,-1.07352594612542,-0.822159397988418,-0.58025387666414,-0.199435432829181,1.04084980134565,5.03772882915126,1.90891585998823,-0.566421355743481,0.255216066268617,-0.97893714996556,-0.790617804382699,-0.605344707037824,-0.328137802928084,-0.162667769960019,-0.169028934997346,0.764245470793691,-1.10102690116805,-0.846077888134344,-0.522445481436682,0.591400026644394,1.11619690173735
"theta[113]",0.283587119242001,1.488380108615,1.55648501367637,-1.77064610881447,-1.16939375519163,-0.0651124189279383,1.64840924685077,3.08468071562297,1.09360924378619,4.05825238273247,-1.1825386026326,0.298141923171608,-1.82719299846032,-1.33445485790023,-1.16953900304379,-0.964960537410133,-0.713455514805778,1.74971284111661,0.674888911312311,0.646268840373695,1.24139780616277,1.64875306303565,2.18721989492151,3.15514552203729
"theta[114]",-0.0632796818883154,0.111803690997146,0.441245865552358,-0.863269046572174,-0.297288894181472,-0.137734518516304,0.115566127402452,1.06050095822906,15.5757517159865,1.13215334727455,-0.0510915634629312,0.282657781836816,-0.598914927817874,-0.242006882139395,-0.103983030128115,0.166665529822589,0.594858695088017,-0.0754678003136997,0.556235472662884,-1.02283473242819,-0.407542808189533,-0.195087086357375,0.0501531343268377,1.1086549249705
"theta[115]",0.462530464475773,0.149386657018103,0.45096733478107,-0.555591215637877,0.202519343327616,0.503276580009563,0.832729410334428,1.14824788810812,9.11310876327308,1.29733749221235,0.635021756103773,0.514023294950173,-0.588603851649591,0.513939145264211,0.809351510486384,0.977835283095381,1.22139536248785,0.290039172847773,0.288375872789972,-0.265600990699301,0.114278011300771,0.349082904056539,0.500800808227173,0.857968169411355
"theta[116]",0.589061803026064,0.283052049147918,0.477691637341491,-0.238600442021606,0.232597886792367,0.531252089950823,0.890009676381078,1.50364804866745,2.84814876857582,1.33805071137963,0.878833520627072,0.436792695629222,0.168621633888348,0.556182115223919,0.833798735657658,1.32089199450059,1.52653919975165,0.299290085425056,0.312595200686338,-0.358673966298257,0.130762220037116,0.284095875804403,0.506864406158046,0.949119962363645
"theta[117]",-0.330383429897526,0.255902397533805,0.395179532192929,-1.22365749066325,-0.565210674118713,-0.333106982900337,-0.0157194810129791,0.354636718670012,2.38473527589818,1.37658606347416,-0.0906543937459938,0.277063100134242,-0.589382122570035,-0.289197388461807,-0.0824874020676913,0.133634611069329,0.391825066448896,-0.570112466049059,0.347377331490394,-1.30930863229102,-0.767941966003952,-0.546031952992013,-0.363936308288395,0.130550875079593
"theta[118]",0.191849910208363,0.751409751931829,0.890159133624324,-1.19767451495302,-0.652357170743532,0.139086158268747,1.05469325865602,1.58209696211662,1.40340057608159,2.65692029961022,-0.529581844694298,0.507376038963425,-1.21110187460865,-0.903724793817515,-0.65294293359978,-0.162757016340108,0.575716957766516,0.913281665111024,0.534939038029268,-0.260053324885444,0.556551897860574,1.05473622669548,1.32454273267276,1.60937876243106
"theta[119]",0.22827302883912,1.33535535314711,1.38689690971181,-1.61471115126598,-1.10834907555084,0.140566454336935,1.27686982948373,2.52470287858784,1.07868504439217,3.89274415005199,-1.07947869560311,0.353728056272589,-1.69149970327772,-1.33119435888734,-1.10836278839709,-0.869856101520349,-0.401438223904851,1.53602475328135,0.547644910892777,0.810307148242878,1.15967549791307,1.27693777781518,1.94287873589316,2.61527083210235
"theta[120]",0.412943807195048,1.15164963092379,1.19300401667302,-1.1959412628068,-0.836269972341916,0.210469632826843,1.5635461268882,2.21845555478035,1.07310709495612,4.72141872992847,-0.718643188021266,0.385360980572966,-1.23250832961183,-1.05010845105057,-0.836603097044035,-0.372290223380924,-0.0494239759014333,1.54453080241136,0.368642059770926,0.811170002287708,1.33658313679269,1.56356296929402,1.71240802767266,2.31988022682625
"theta[121]",0.115130844896908,0.0834981420174106,0.352157029683413,-0.440685242764949,-0.194676127978211,0.10370862747099,0.43324167887104,0.735786830142794,17.7876715131792,1.12992979100831,0.0684301353506308,0.321967889497693,-0.43011365112904,-0.211773281438581,0.0731739532297818,0.322182016450022,0.657327944731012,0.161831554443185,0.374330983399026,-0.444681985534892,-0.164101826129668,0.14397963629501,0.482304547103315,0.794648813915017
"theta[122]",-0.917109131174841,0.480143979389452,0.563859013112722,-1.94559294660214,-1.41117502825757,-0.915907243039256,-0.375957535017832,-0.0611099236237665,1.37910736789984,1.94522968401306,-0.471873252847843,0.313652123608298,-1.11744363490973,-0.67811836692653,-0.375641074425803,-0.248280517295123,0.0448785179575235,-1.36234500950184,0.375430063252871,-2.00614841264669,-1.61509931204167,-1.41191052410939,-1.08501359783038,-0.639045072481777
