"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2"
"theta[226]",-0.996726338356368,0.00650418530564494,0.191114022446239,-1.34866282493358,-1.11432344792625,-1.00202365841578,-0.886337294792542,-0.647268721884809,863.374653810064,1.01009747422623,-0.973528912659716,0.204455386837381,-1.3372310819266,-1.08892734219543,-0.9892819209177,-0.864044711925611,-0.621206832265446,-1.01992376405302,0.173799817717703,-1.34901743538018,-1.13672749644992,-1.01514903732346,-0.907957264344221,-0.66541189093286
"theta[227]",-0.340421319012373,0.00596570338361109,0.281594276150482,-0.818856881354357,-0.54365186244399,-0.369428227014296,-0.137165868313932,0.243261623871258,2228.0469236267,1.00221415844306,-0.321256057887056,0.285409187522657,-0.816052821428537,-0.526600583445078,-0.337700908693076,-0.109914249513427,0.25710226724135,-0.35958658013769,0.276543474506875,-0.818856881354357,-0.562537094327712,-0.389899396138045,-0.164045855654783,0.230580281085769
"theta[228]",-0.277181630267229,0.0036850154043089,0.193085267817941,-0.643278919518893,-0.409197589574117,-0.273688958334515,-0.143401452847948,0.0940359049605597,2745.48871183808,1.00222597142583,-0.265226227732662,0.192494604963327,-0.634850447181428,-0.401212964151175,-0.259735350095902,-0.127674007407284,0.0902439481986473,-0.289137032801795,0.193030666339773,-0.646336873047649,-0.418146910474887,-0.287743331688447,-0.168239065012926,0.0973328164475156
"theta[229]",-0.108390350227224,1.14590583165767,1.15431892061912,-1.56214702746477,-1.24828489227782,-0.0733009205094722,1.0290130942601,1.35120738980057,1.01473763833123,7.08404563032175,-1.24709217255802,0.18325609286406,-1.61873215465444,-1.3616719020739,-1.24828740198063,-1.12425971826603,-0.899321740998698,1.03031147210358,0.191770100548344,0.653418997588588,0.894814397268508,1.02905578884999,1.1648149018502,1.39919527907789
"theta[230]",0.4403958864956,0.00409765639687438,0.190365086473199,0.0688926158905547,0.322859619410875,0.445467444749887,0.569074606916545,0.803818452458316,2158.25881802983,1.00426707209986,0.45697550725473,0.188807796830959,0.0735646022206732,0.343902519924256,0.46466816466786,0.585443376102803,0.798806284471391,0.42381626573647,0.190565750663715,0.0680239789912521,0.304355462907367,0.426077252392677,0.549007108122819,0.804946422952574
"theta[231]",-0.656070042143385,0.00550698729943184,0.220186729062802,-1.03169604937473,-0.810921113961258,-0.674012440281779,-0.523765723417211,-0.179535043470648,1598.65271695729,1.00663413856064,-0.633746047365484,0.218410583152259,-1.01358827427527,-0.78358119064842,-0.648788586152083,-0.505183579210878,-0.168698524864045,-0.678394036921286,0.219799954502568,-1.04877490315605,-0.837748253028751,-0.695964569445722,-0.549244476217643,-0.203788994325078
"theta[232]",-0.161113336627547,0.0133658929041983,0.416849201532144,-0.888808656136752,-0.542027836569444,-0.0950240144144281,0.19080212127881,0.512378272879833,972.662100328413,1.00662909815124,-0.12475571959121,0.41518493289469,-0.873946343614044,-0.492192539859605,-0.0480710242009458,0.217930982936987,0.538241214703277,-0.197470953663884,0.415542444637201,-0.901056738935707,-0.566998562044599,-0.170894460706146,0.161036349231637,0.474703086826085
"theta[233]",0.58871091068227,0.00636861418437658,0.200981569847132,0.171205183675979,0.454919434714585,0.593795516497277,0.725603673352793,0.975328780471764,995.915722677535,1.00897568774333,0.612567377807824,0.200152100044169,0.221282504182108,0.475798858109019,0.615415589697277,0.74299734911954,1.00745507516875,0.564854443556717,0.19906620069945,0.155472055102767,0.431226120689011,0.571500833542652,0.701772386234311,0.935932162644778
"theta[234]",0.971446423506431,0.00657344635706992,0.226744737432633,0.533076552542982,0.817502951961329,0.968727452046649,1.12624231721204,1.42337616820381,1189.83896190885,1.005353165852,0.99260695126428,0.212732428722527,0.593035948004433,0.844312619539206,0.986096252864518,1.14032544237693,1.40818264870939,0.950285895748583,0.238172832235149,0.489930267975252,0.79003283740475,0.946387666211959,1.10561637155617,1.43431219668726
"theta[235]",0.150056634524649,0.0112589308659877,0.322606015689883,-0.69667088089836,0.0357704272635945,0.215933013076603,0.358757779374859,0.609863821752022,821.014104641634,1.00140947283468,0.168667742657586,0.333710536346715,-0.674064920912102,0.0555837934026412,0.243374661044809,0.381500779115971,0.627521711939221,0.131445526391712,0.310156894712927,-0.730921806710932,0.0222446168815125,0.195125837832912,0.327768581468494,0.55376248362727
